county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,lat,lng
alameda,2020-03,151.0,274.0,0.0,0.0,74.0,51.0,342.0,37.7668,-122.267
alameda,2020-04,2365.0,2212.0,1398.0,14472.0,1134.0,444.0,3130.0,37.7668,-122.267
alameda,2020-05,2568.0,2113.0,4681.0,80318.0,1159.0,414.0,3969.0,37.7668,-122.267
alameda,2020-06,2693.0,1481.0,4174.0,89040.0,1012.0,292.0,4567.0,37.7668,-122.267
alameda,2020-07,5101.0,1641.0,6742.0,84000.0,1631.0,268.0,3701.0,37.7668,-122.267
alameda,2020-08,5752.0,1482.0,7234.0,74264.0,1874.0,223.0,2764.0,37.7668,-122.267
alameda,2020-09,3415.0,1252.0,4667.0,71856.0,1046.0,174.0,3348.0,37.7668,-122.267
alameda,2020-10,1937.0,1213.0,3150.0,74370.0,599.0,147.0,3701.0,37.7668,-122.267
alameda,2020-11,2984.0,1153.0,4137.0,74421.0,769.0,154.0,3139.0,37.7668,-122.267
alameda,2020-12,10130.0,1251.0,11381.0,78682.0,2806.0,156.0,2398.0,37.7668,-122.267
alameda,2021-01,12778.0,1371.0,14149.0,77806.0,3505.0,173.0,2058.0,37.7668,-122.267
alameda,2021-02,6217.0,916.0,7133.0,69586.0,1909.0,95.0,2183.0,37.7668,-122.267
alameda,2021-03,3231.0,860.0,4091.0,76807.0,890.0,99.0,3062.0,37.7668,-122.267
alameda,2021-04,2282.0,967.0,3249.0,74406.0,649.0,126.0,3062.0,37.7668,-122.267
alameda,2021-05,1910.0,922.0,2832.0,77551.0,524.0,126.0,3459.0,37.7668,-122.267
alameda,2021-06,1115.0,811.0,1926.0,74366.0,288.0,129.0,3263.0,37.7668,-122.267
alameda,2021-07,2990.0,819.0,3809.0,76733.0,864.0,101.0,3287.0,37.7668,-122.267
alameda,2021-08,6706.0,847.0,7553.0,77236.0,1950.0,66.0,2899.0,37.7668,-122.267
alameda,2021-09,5018.0,1025.0,6043.0,74993.0,1731.0,130.0,2956.0,37.7668,-122.267
alameda,2021-10,2819.0,1082.0,3901.0,76846.0,1051.0,169.0,3222.0,37.7668,-122.267
alameda,2021-11,1547.0,801.0,2348.0,73231.0,464.0,62.0,3243.0,37.7668,-122.267
alameda,2021-12,2232.0,852.0,3084.0,77510.0,509.0,61.0,2861.0,37.7668,-122.267
alameda,2022-01,11291.0,1218.0,12509.0,78267.0,1744.0,146.0,2390.0,37.7668,-122.267
alameda,2022-02,6808.0,869.0,7677.0,70581.0,1331.0,162.0,2219.0,37.7668,-122.267
alameda,2022-03,2377.0,566.0,2943.0,77870.0,298.0,61.0,3032.0,37.7668,-122.267
alameda,2022-04,1409.0,1010.0,2419.0,75766.0,111.0,127.0,3097.0,37.7668,-122.267
alameda,2022-05,2321.0,1157.0,3478.0,77786.0,178.0,167.0,3351.0,37.7668,-122.267
alameda,2022-06,3681.0,1235.0,4916.0,74958.0,418.0,158.0,2875.0,37.7668,-122.267
alameda,2022-07,4751.0,1264.0,6015.0,78120.0,612.0,176.0,3025.0,37.7668,-122.267
alameda,2022-08,4317.0,1118.0,5435.0,76683.0,667.0,235.0,3118.0,37.7668,-122.267
alameda,2022-09,2870.0,1050.0,3920.0,73703.0,404.0,94.0,2839.0,37.7668,-122.267
alameda,2022-10,1814.0,960.0,2774.0,76530.0,267.0,86.0,3181.0,37.7668,-122.267
alameda,2022-11,2605.0,1434.0,4039.0,75741.0,338.0,191.0,2839.0,37.7668,-122.267
alameda,2022-12,4990.0,2024.0,7014.0,78609.0,565.0,302.0,2451.0,37.7668,-122.267
alameda,2023-01,3862.0,1869.0,5731.0,78614.0,323.0,228.0,2645.0,37.7668,-122.267
alameda,2023-02,2556.0,1700.0,4256.0,71218.0,237.0,201.0,2439.0,37.7668,-122.267
alameda,2023-03,2767.0,1669.0,4436.0,78342.0,363.0,205.0,2618.0,37.7668,-122.267
alameda,2023-04,2028.0,586.0,2614.0,75659.0,271.0,127.0,2851.0,37.7668,-122.267
alameda,2023-05,1828.0,258.0,2086.0,70076.0,189.0,16.0,2978.0,37.7668,-122.267
alameda,2023-06,1558.0,277.0,1835.0,63052.0,132.0,0.0,3781.0,37.7668,-122.267
alameda,2023-07,1835.0,512.0,2347.0,65111.0,176.0,0.0,4035.0,37.7668,-122.267
alameda,2023-08,2233.0,592.0,2825.0,65344.0,160.0,0.0,4637.0,37.7668,-122.267
alameda,2023-09,1195.0,413.0,1608.0,33592.0,82.0,0.0,2320.0,37.7668,-122.267
butte,2020-03,8.0,32.0,0.0,0.0,4.0,4.0,7.0,45.902,-112.6571
butte,2020-04,34.0,243.0,11.0,4240.0,18.0,84.0,336.0,45.902,-112.6571
butte,2020-05,90.0,27.0,117.0,13816.0,33.0,8.0,620.0,45.902,-112.6571
butte,2020-06,132.0,70.0,202.0,13440.0,67.0,22.0,401.0,45.902,-112.6571
butte,2020-07,588.0,33.0,621.0,14392.0,235.0,14.0,128.0,45.902,-112.6571
butte,2020-08,663.0,11.0,674.0,13981.0,242.0,3.0,207.0,45.902,-112.6571
butte,2020-09,434.0,9.0,443.0,13530.0,131.0,3.0,281.0,45.902,-112.6571
butte,2020-10,195.0,1.0,196.0,13995.0,77.0,1.0,314.0,45.902,-112.6571
butte,2020-11,666.0,12.0,678.0,13580.0,80.0,8.0,379.0,45.902,-112.6571
butte,2020-12,2256.0,21.0,2277.0,13981.0,331.0,2.0,287.0,45.902,-112.6571
butte,2021-01,2022.0,13.0,2035.0,13981.0,287.0,2.0,287.0,45.902,-112.6571
butte,2021-02,557.0,5.0,562.0,12628.0,116.0,3.0,300.0,45.902,-112.6571
butte,2021-03,410.0,10.0,420.0,13981.0,53.0,3.0,387.0,45.902,-112.6571
butte,2021-04,246.0,1.0,247.0,13530.0,29.0,1.0,446.0,45.902,-112.6571
butte,2021-05,359.0,0.0,359.0,13981.0,65.0,0.0,384.0,45.902,-112.6571
butte,2021-06,231.0,2.0,233.0,13530.0,38.0,0.0,334.0,45.902,-112.6571
butte,2021-07,341.0,4.0,345.0,13981.0,49.0,3.0,395.0,45.902,-112.6571
butte,2021-08,1920.0,8.0,1928.0,14261.0,159.0,6.0,287.0,45.902,-112.6571
butte,2021-09,3368.0,30.0,3398.0,13970.0,544.0,7.0,80.0,45.902,-112.6571
butte,2021-10,2012.0,9.0,2021.0,14391.0,360.0,0.0,220.0,45.902,-112.6571
butte,2021-11,1475.0,4.0,1479.0,13915.0,309.0,0.0,247.0,45.902,-112.6571
butte,2021-12,1061.0,5.0,1066.0,14531.0,124.0,4.0,307.0,45.902,-112.6571
butte,2022-01,2052.0,25.0,2077.0,14381.0,193.0,4.0,315.0,45.902,-112.6571
butte,2022-02,1990.0,57.0,2047.0,12788.0,205.0,5.0,330.0,45.902,-112.6571
butte,2022-03,700.0,11.0,711.0,14404.0,47.0,0.0,388.0,45.902,-112.6571
butte,2022-04,194.0,3.0,197.0,13918.0,22.0,0.0,382.0,45.902,-112.6571
butte,2022-05,227.0,7.0,234.0,14601.0,8.0,0.0,440.0,45.902,-112.6571
butte,2022-06,797.0,9.0,806.0,13716.0,20.0,0.0,453.0,45.902,-112.6571
butte,2022-07,943.0,8.0,951.0,14188.0,67.0,1.0,504.0,45.902,-112.6571
butte,2022-08,751.0,14.0,765.0,13879.0,60.0,4.0,482.0,45.902,-112.6571
butte,2022-09,602.0,10.0,612.0,12420.0,47.0,3.0,425.0,45.902,-112.6571
butte,2022-10,382.0,0.0,382.0,12834.0,29.0,0.0,431.0,45.902,-112.6571
butte,2022-11,659.0,0.0,659.0,12465.0,50.0,0.0,392.0,45.902,-112.6571
butte,2022-12,1233.0,3.0,1236.0,12943.0,75.0,0.0,380.0,45.902,-112.6571
butte,2023-01,770.0,1.0,771.0,13245.0,63.0,0.0,387.0,45.902,-112.6571
butte,2023-02,460.0,4.0,464.0,12006.0,28.0,2.0,340.0,45.902,-112.6571
butte,2023-03,266.0,1.0,267.0,13102.0,33.0,0.0,394.0,45.902,-112.6571
butte,2023-04,275.0,1.0,276.0,12740.0,4.0,0.0,386.0,45.902,-112.6571
butte,2023-05,288.0,4.0,292.0,7782.0,1.0,0.0,524.0,45.902,-112.6571
butte,2023-06,91.0,-37.0,54.0,4710.0,15.0,0.0,468.0,45.902,-112.6571
butte,2023-07,90.0,-47.0,43.0,4867.0,5.0,0.0,452.0,45.902,-112.6571
butte,2023-08,353.0,-164.0,189.0,4867.0,25.0,0.0,438.0,45.902,-112.6571
butte,2023-09,268.0,-155.0,113.0,2512.0,15.0,0.0,256.0,45.902,-112.6571
colusa,2020-03,0.0,2.0,0.0,0.0,0.0,2.0,10.0,39.2059,-122.0125
colusa,2020-04,15.0,7.0,13.0,800.0,13.0,8.0,155.0,39.2059,-122.0125
colusa,2020-05,5.0,6.0,11.0,2704.0,3.0,5.0,178.0,39.2059,-122.0125
colusa,2020-06,5.0,10.0,15.0,2640.0,0.0,5.0,175.0,39.2059,-122.0125
colusa,2020-07,17.0,35.0,52.0,2328.0,0.0,0.0,126.0,39.2059,-122.0125
colusa,2020-08,122.0,41.0,163.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2020-09,42.0,38.0,80.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2020-10,12.0,24.0,36.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2020-11,98.0,27.0,125.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2020-12,248.0,5.0,253.0,1488.0,0.0,0.0,110.0,39.2059,-122.0125
colusa,2021-01,260.0,1.0,261.0,1488.0,1.0,0.0,154.0,39.2059,-122.0125
colusa,2021-02,116.0,0.0,116.0,1344.0,0.0,0.0,140.0,39.2059,-122.0125
colusa,2021-03,28.0,34.0,62.0,1488.0,0.0,0.0,155.0,39.2059,-122.0125
colusa,2021-04,33.0,0.0,33.0,1440.0,0.0,0.0,150.0,39.2059,-122.0125
colusa,2021-05,24.0,1.0,25.0,1488.0,0.0,0.0,155.0,39.2059,-122.0125
colusa,2021-06,28.0,0.0,28.0,1440.0,0.0,0.0,150.0,39.2059,-122.0125
colusa,2021-07,28.0,0.0,28.0,1488.0,2.0,0.0,152.0,39.2059,-122.0125
colusa,2021-08,117.0,1.0,118.0,1488.0,0.0,0.0,155.0,39.2059,-122.0125
colusa,2021-09,132.0,0.0,132.0,1440.0,0.0,0.0,15.0,39.2059,-122.0125
colusa,2021-10,80.0,0.0,80.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2021-11,60.0,0.0,60.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2021-12,77.0,0.0,77.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-01,143.0,0.0,143.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-02,121.0,0.0,121.0,1344.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-03,80.0,0.0,80.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-04,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-05,0.0,0.0,0.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-06,280.0,0.0,280.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-07,74.0,0.0,74.0,1488.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-08,34.0,0.0,34.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-09,51.0,0.0,51.0,1440.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-10,8.0,0.0,8.0,1185.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-11,18.0,1.0,19.0,920.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2022-12,49.0,0.0,49.0,1133.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-01,5.0,0.0,5.0,1147.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-02,4.0,0.0,4.0,1036.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-03,15.0,0.0,15.0,1147.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-04,18.0,0.0,18.0,1110.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-05,13.0,0.0,13.0,995.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-06,7.0,-5.0,2.0,930.0,1.0,0.0,0.0,39.2059,-122.0125
colusa,2023-07,0.0,0.0,0.0,868.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-08,0.0,0.0,0.0,961.0,0.0,0.0,0.0,39.2059,-122.0125
colusa,2023-09,15.0,-15.0,0.0,496.0,0.0,0.0,0.0,39.2059,-122.0125
del norte,2020-03,1.0,8.0,0.0,0.0,0.0,0.0,11.0,37.6786,-106.3539
del norte,2020-04,0.0,83.0,36.0,0.0,0.0,23.0,93.0,37.6786,-106.3539
del norte,2020-05,0.0,5.0,5.0,1377.0,0.0,2.0,83.0,37.6786,-106.3539
del norte,2020-06,8.0,3.0,11.0,1530.0,7.0,2.0,58.0,37.6786,-106.3539
del norte,2020-07,7.0,6.0,13.0,1585.0,0.0,1.0,45.0,37.6786,-106.3539
del norte,2020-08,9.0,30.0,39.0,1591.0,7.0,11.0,77.0,37.6786,-106.3539
del norte,2020-09,0.0,8.0,8.0,1541.0,0.0,3.0,64.0,37.6786,-106.3539
del norte,2020-10,13.0,2.0,15.0,1588.0,0.0,0.0,54.0,37.6786,-106.3539
del norte,2020-11,2.0,1.0,3.0,1539.0,0.0,1.0,63.0,37.6786,-106.3539
del norte,2020-12,56.0,0.0,56.0,1584.0,29.0,0.0,71.0,37.6786,-106.3539
del norte,2021-01,41.0,2.0,43.0,1581.0,10.0,2.0,59.0,37.6786,-106.3539
del norte,2021-02,30.0,17.0,47.0,1445.0,5.0,1.0,39.0,37.6786,-106.3539
del norte,2021-03,35.0,3.0,38.0,1618.0,10.0,1.0,51.0,37.6786,-106.3539
del norte,2021-04,36.0,0.0,36.0,1572.0,23.0,0.0,59.0,37.6786,-106.3539
del norte,2021-05,10.0,1.0,11.0,1651.0,3.0,0.0,57.0,37.6786,-106.3539
del norte,2021-06,32.0,1.0,33.0,1601.0,7.0,0.0,46.0,37.6786,-106.3539
del norte,2021-07,43.0,1.0,44.0,1655.0,22.0,0.0,52.0,37.6786,-106.3539
del norte,2021-08,516.0,0.0,516.0,1479.0,181.0,0.0,7.0,37.6786,-106.3539
del norte,2021-09,369.0,0.0,369.0,1417.0,131.0,0.0,6.0,37.6786,-106.3539
del norte,2021-10,72.0,4.0,76.0,1599.0,19.0,0.0,33.0,37.6786,-106.3539
del norte,2021-11,29.0,2.0,31.0,1606.0,7.0,0.0,49.0,37.6786,-106.3539
del norte,2021-12,17.0,2.0,19.0,1652.0,11.0,0.0,53.0,37.6786,-106.3539
del norte,2022-01,102.0,2.0,104.0,1648.0,26.0,0.0,44.0,37.6786,-106.3539
del norte,2022-02,215.0,0.0,215.0,1493.0,46.0,0.0,11.0,37.6786,-106.3539
del norte,2022-03,88.0,2.0,90.0,1661.0,24.0,0.0,54.0,37.6786,-106.3539
del norte,2022-04,13.0,1.0,14.0,1597.0,8.0,0.0,22.0,37.6786,-106.3539
del norte,2022-05,18.0,1.0,19.0,1670.0,10.0,0.0,76.0,37.6786,-106.3539
del norte,2022-06,104.0,2.0,106.0,1630.0,14.0,0.0,31.0,37.6786,-106.3539
del norte,2022-07,187.0,2.0,189.0,1683.0,25.0,0.0,43.0,37.6786,-106.3539
del norte,2022-08,117.0,1.0,118.0,1685.0,16.0,0.0,44.0,37.6786,-106.3539
del norte,2022-09,75.0,11.0,86.0,1642.0,16.0,3.0,50.0,37.6786,-106.3539
del norte,2022-10,34.0,0.0,34.0,1693.0,10.0,0.0,66.0,37.6786,-106.3539
del norte,2022-11,42.0,0.0,42.0,1650.0,3.0,0.0,44.0,37.6786,-106.3539
del norte,2022-12,87.0,1.0,88.0,1691.0,7.0,0.0,40.0,37.6786,-106.3539
del norte,2023-01,104.0,0.0,104.0,1678.0,25.0,0.0,47.0,37.6786,-106.3539
del norte,2023-02,34.0,0.0,34.0,1521.0,0.0,0.0,25.0,37.6786,-106.3539
del norte,2023-03,30.0,0.0,30.0,1682.0,12.0,0.0,61.0,37.6786,-106.3539
del norte,2023-04,1.0,0.0,1.0,1633.0,0.0,0.0,31.0,37.6786,-106.3539
del norte,2023-05,22.0,0.0,22.0,1691.0,4.0,0.0,48.0,37.6786,-106.3539
del norte,2023-06,9.0,0.0,9.0,1626.0,1.0,0.0,34.0,37.6786,-106.3539
del norte,2023-07,25.0,0.0,25.0,1701.0,1.0,0.0,78.0,37.6786,-106.3539
del norte,2023-08,33.0,0.0,33.0,1712.0,12.0,0.0,103.0,37.6786,-106.3539
del norte,2023-09,13.0,0.0,13.0,881.0,2.0,0.0,52.0,37.6786,-106.3539
el dorado,2020-03,10.0,32.0,0.0,0.0,0.0,18.0,27.0,33.2184,-92.664
el dorado,2020-04,236.0,154.0,66.0,1602.0,1.0,48.0,317.0,33.2184,-92.664
el dorado,2020-05,11.0,96.0,107.0,5847.0,13.0,45.0,274.0,33.2184,-92.664
el dorado,2020-06,21.0,77.0,98.0,6643.0,19.0,56.0,255.0,33.2184,-92.664
el dorado,2020-07,70.0,23.0,93.0,6759.0,56.0,24.0,285.0,33.2184,-92.664
el dorado,2020-08,54.0,11.0,65.0,5859.0,42.0,8.0,269.0,33.2184,-92.664
el dorado,2020-09,13.0,7.0,20.0,5670.0,12.0,6.0,250.0,33.2184,-92.664
el dorado,2020-10,23.0,8.0,31.0,5859.0,15.0,5.0,242.0,33.2184,-92.664
el dorado,2020-11,201.0,13.0,214.0,5676.0,111.0,5.0,193.0,33.2184,-92.664
el dorado,2020-12,748.0,13.0,761.0,5890.0,251.0,5.0,237.0,33.2184,-92.664
el dorado,2021-01,918.0,17.0,935.0,5890.0,252.0,5.0,171.0,33.2184,-92.664
el dorado,2021-02,168.0,3.0,171.0,5320.0,38.0,2.0,206.0,33.2184,-92.664
el dorado,2021-03,64.0,7.0,71.0,5890.0,33.0,3.0,145.0,33.2184,-92.664
el dorado,2021-04,71.0,5.0,76.0,5700.0,33.0,5.0,137.0,33.2184,-92.664
el dorado,2021-05,80.0,7.0,87.0,5890.0,20.0,1.0,136.0,33.2184,-92.664
el dorado,2021-06,55.0,3.0,58.0,5700.0,13.0,1.0,141.0,33.2184,-92.664
el dorado,2021-07,318.0,2.0,320.0,5890.0,95.0,2.0,122.0,33.2184,-92.664
el dorado,2021-08,686.0,7.0,693.0,5890.0,219.0,4.0,55.0,33.2184,-92.664
el dorado,2021-09,552.0,3.0,555.0,5700.0,182.0,2.0,64.0,33.2184,-92.664
el dorado,2021-10,300.0,2.0,302.0,5890.0,147.0,1.0,48.0,33.2184,-92.664
el dorado,2021-11,233.0,1.0,234.0,5700.0,62.0,0.0,111.0,33.2184,-92.664
el dorado,2021-12,274.0,6.0,280.0,5890.0,119.0,1.0,81.0,33.2184,-92.664
el dorado,2022-01,561.0,1.0,562.0,5890.0,138.0,0.0,23.0,33.2184,-92.664
el dorado,2022-02,497.0,5.0,502.0,5056.0,111.0,0.0,62.0,33.2184,-92.664
el dorado,2022-03,114.0,3.0,117.0,5551.0,45.0,0.0,131.0,33.2184,-92.664
el dorado,2022-04,26.0,1.0,27.0,5370.0,8.0,0.0,98.0,33.2184,-92.664
el dorado,2022-05,144.0,0.0,144.0,5549.0,17.0,0.0,87.0,33.2184,-92.664
el dorado,2022-06,254.0,6.0,260.0,5370.0,54.0,2.0,72.0,33.2184,-92.664
el dorado,2022-07,302.0,4.0,306.0,5549.0,40.0,0.0,95.0,33.2184,-92.664
el dorado,2022-08,201.0,6.0,207.0,5371.0,43.0,3.0,126.0,33.2184,-92.664
el dorado,2022-09,119.0,0.0,119.0,5356.0,20.0,0.0,117.0,33.2184,-92.664
el dorado,2022-10,129.0,0.0,129.0,5534.0,29.0,0.0,117.0,33.2184,-92.664
el dorado,2022-11,254.0,0.0,254.0,5372.0,21.0,0.0,109.0,33.2184,-92.664
el dorado,2022-12,299.0,3.0,302.0,5522.0,37.0,3.0,85.0,33.2184,-92.664
el dorado,2023-01,108.0,2.0,110.0,5510.0,21.0,1.0,96.0,33.2184,-92.664
el dorado,2023-02,69.0,0.0,69.0,5256.0,6.0,0.0,155.0,33.2184,-92.664
el dorado,2023-03,56.0,0.0,56.0,5878.0,1.0,0.0,102.0,33.2184,-92.664
el dorado,2023-04,95.0,0.0,95.0,5700.0,13.0,0.0,55.0,33.2184,-92.664
el dorado,2023-05,83.0,2.0,85.0,1916.0,21.0,0.0,211.0,33.2184,-92.664
el dorado,2023-06,18.0,-13.0,5.0,0.0,4.0,0.0,285.0,33.2184,-92.664
el dorado,2023-07,41.0,-41.0,0.0,0.0,7.0,0.0,276.0,33.2184,-92.664
el dorado,2023-08,51.0,-51.0,0.0,0.0,10.0,0.0,255.0,33.2184,-92.664
el dorado,2023-09,16.0,-16.0,0.0,0.0,8.0,0.0,137.0,33.2184,-92.664
fresno,2020-03,48.0,478.0,0.0,0.0,10.0,47.0,69.0,36.783,-119.7939
fresno,2020-04,864.0,1568.0,810.0,15060.0,373.0,222.0,1700.0,36.783,-119.7939
fresno,2020-05,1825.0,1301.0,3126.0,64962.0,545.0,154.0,2737.0,36.783,-119.7939
fresno,2020-06,2358.0,1161.0,3519.0,63264.0,588.0,72.0,2790.0,36.783,-119.7939
fresno,2020-07,7163.0,1279.0,8442.0,55565.0,1491.0,108.0,1558.0,36.783,-119.7939
fresno,2020-08,7780.0,1042.0,8822.0,48714.0,1700.0,80.0,422.0,36.783,-119.7939
fresno,2020-09,3333.0,664.0,3997.0,46131.0,942.0,64.0,681.0,36.783,-119.7939
fresno,2020-10,2998.0,527.0,3525.0,48967.0,655.0,45.0,836.0,36.783,-119.7939
fresno,2020-11,5196.0,601.0,5797.0,50625.0,1013.0,61.0,539.0,36.783,-119.7939
fresno,2020-12,15807.0,1006.0,16813.0,49569.0,3032.0,99.0,306.0,36.783,-119.7939
fresno,2021-01,17780.0,920.0,18700.0,48407.0,3080.0,61.0,313.0,36.783,-119.7939
fresno,2021-02,8718.0,607.0,9325.0,42773.0,2058.0,43.0,418.0,36.783,-119.7939
fresno,2021-03,4229.0,615.0,4844.0,46738.0,977.0,65.0,547.0,36.783,-119.7939
fresno,2021-04,2934.0,395.0,3329.0,44800.0,693.0,30.0,423.0,36.783,-119.7939
fresno,2021-05,2097.0,289.0,2386.0,46463.0,470.0,31.0,461.0,36.783,-119.7939
fresno,2021-06,1351.0,409.0,1760.0,45760.0,235.0,40.0,721.0,36.783,-119.7939
fresno,2021-07,1935.0,401.0,2336.0,47653.0,373.0,35.0,599.0,36.783,-119.7939
fresno,2021-08,9254.0,450.0,9704.0,49286.0,1795.0,33.0,403.0,36.783,-119.7939
fresno,2021-09,11109.0,321.0,11430.0,46971.0,2460.0,44.0,340.0,36.783,-119.7939
fresno,2021-10,8562.0,300.0,8862.0,48487.0,1806.0,29.0,575.0,36.783,-119.7939
fresno,2021-11,7767.0,432.0,8199.0,46728.0,1852.0,46.0,528.0,36.783,-119.7939
fresno,2021-12,5512.0,394.0,5906.0,47984.0,1412.0,35.0,501.0,36.783,-119.7939
fresno,2022-01,13300.0,647.0,13947.0,49398.0,2069.0,51.0,414.0,36.783,-119.7939
fresno,2022-02,12097.0,860.0,12957.0,44295.0,2073.0,69.0,434.0,36.783,-119.7939
fresno,2022-03,4246.0,455.0,4701.0,49596.0,632.0,52.0,712.0,36.783,-119.7939
fresno,2022-04,1577.0,385.0,1962.0,47457.0,193.0,34.0,810.0,36.783,-119.7939
fresno,2022-05,1592.0,574.0,2166.0,49330.0,159.0,51.0,854.0,36.783,-119.7939
fresno,2022-06,3639.0,604.0,4243.0,47774.0,374.0,83.0,925.0,36.783,-119.7939
fresno,2022-07,6222.0,735.0,6957.0,49893.0,593.0,77.0,832.0,36.783,-119.7939
fresno,2022-08,6024.0,534.0,6558.0,49449.0,561.0,47.0,848.0,36.783,-119.7939
fresno,2022-09,4147.0,570.0,4717.0,49591.0,368.0,37.0,833.0,36.783,-119.7939
fresno,2022-10,2239.0,494.0,2733.0,51680.0,246.0,58.0,932.0,36.783,-119.7939
fresno,2022-11,3109.0,562.0,3671.0,50272.0,370.0,77.0,681.0,36.783,-119.7939
fresno,2022-12,6515.0,858.0,7373.0,52338.0,663.0,69.0,622.0,36.783,-119.7939
fresno,2023-01,5305.0,665.0,5970.0,52214.0,601.0,67.0,703.0,36.783,-119.7939
fresno,2023-02,3000.0,506.0,3506.0,47334.0,295.0,25.0,546.0,36.783,-119.7939
fresno,2023-03,2578.0,542.0,3120.0,52501.0,309.0,40.0,1003.0,36.783,-119.7939
fresno,2023-04,1938.0,269.0,2207.0,50633.0,191.0,10.0,1183.0,36.783,-119.7939
fresno,2023-05,1711.0,167.0,1878.0,41809.0,165.0,1.0,2211.0,36.783,-119.7939
fresno,2023-06,1307.0,-426.0,881.0,34681.0,100.0,0.0,2396.0,36.783,-119.7939
fresno,2023-07,1245.0,-804.0,441.0,33535.0,69.0,0.0,1842.0,36.783,-119.7939
fresno,2023-08,2064.0,-1414.0,650.0,36692.0,188.0,0.0,2068.0,36.783,-119.7939
fresno,2023-09,1461.0,-1130.0,331.0,18976.0,151.0,0.0,1028.0,36.783,-119.7939
glenn,2020-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-05,0.0,0.0,0.0,282.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-06,10.0,3.0,13.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-07,0.0,34.0,34.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-08,0.0,54.0,54.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-09,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-10,0.0,0.0,0.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-11,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2020-12,217.0,12.0,229.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-01,169.0,37.0,206.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-02,0.0,0.0,0.0,1316.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-03,57.0,18.0,75.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-04,16.0,0.0,16.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-05,1.0,0.0,1.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-06,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-07,0.0,0.0,0.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-08,104.0,2.0,106.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-09,161.0,0.0,161.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-10,29.0,0.0,29.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-11,1.0,6.0,7.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2021-12,1.0,0.0,1.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-01,50.0,0.0,50.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
